iter	Logloss
1499	0.007547040368
1500	0.007547004007
1501	0.007546985844
1502	0.007546406455
1503	0.007546434678
1504	0.007545440939
1505	0.007544556974
1506	0.007544511583
1507	0.007544490347
1508	0.007544419506
1509	0.007543581273
1510	0.007543484039
1511	0.007543450895
1512	0.007518263428
1513	0.007518232421
1514	0.007511152649
1515	0.007511126294
1516	0.007511163742
1517	0.007511166852
1518	0.007511133565
1519	0.007511118731
1520	0.007511112073
1521	0.007511128356
1522	0.00751105283
1523	0.007511085972
1524	0.00751107577
1525	0.007511064048
1526	0.007511061951
1527	0.007511054245
1528	0.007480689221
1529	0.007480281526
1530	0.007479983319
1531	0.007479174011
1532	0.007478518872
1533	0.007478489673
1534	0.007478483866
1535	0.007478454236
1536	0.007478404776
1537	0.00747842891
1538	0.0074775718
1539	0.007477543219
1540	0.007438635873
1541	0.007438649044
1542	0.007438624839
1543	0.007436781261
1544	0.007436754072
1545	0.007436757329
1546	0.007436755665
1547	0.007422951421
1548	0.007402481968
1549	0.007402359364
1550	0.007387217111
1551	0.007350951772
1552	0.007350995662
1553	0.007311702808
1554	0.007311675891
1555	0.007311679219
1556	0.007311679219
1557	0.007311670753
1558	0.007311670753
1559	0.007311665904
1560	0.007311675674
1561	0.007311662504
1562	0.007311624079
1563	0.007311624079
1564	0.007311556186
1565	0.007311556186
1566	0.007311610205
1567	0.007311553473
1568	0.007311599387
1569	0.007311556802
1570	0.00731156838
1571	0.007289604188
1572	0.00728561138
1573	0.007285637867
1574	0.007284898821
1575	0.007284895492
1576	0.007283788481
1577	0.00728031032
1578	0.00728031233
1579	0.007280227265
1580	0.007280197105
1581	0.007270683325
1582	0.00727067258
1583	0.007270709268
1584	0.007221064604
1585	0.007221091849
1586	0.007220932575
1587	0.007220931743
1588	0.00722092675
1589	0.007220899288
1590	0.007219589819
1591	0.007216405831
1592	0.007216369521
1593	0.007216346075
1594	0.007216330192
1595	0.007197951204
1596	0.00717115054
1597	0.007171160743
1598	0.007157715606
1599	0.00715766517
1600	0.007157684999
1601	0.007157604388
1602	0.00715763639
1603	0.007157601222
1604	0.007157624091
1605	0.007157542248
1606	0.007157510193
1607	0.007157528356
1608	0.007157498416
1609	0.007157509706
1610	0.007157481556
1611	0.007157422007
1612	0.007157403483
1613	0.007133042849
1614	0.007133090826
1615	0.007133047408
1616	0.007133076535
1617	0.007133076535
1618	0.007133017052
1619	0.007132964952
1620	0.007131441246
1621	0.007131461218
1622	0.007131437773
1623	0.007126284263
1624	0.007126292729
1625	0.007126272612
1626	0.00712622118
1627	0.007126207504
1628	0.007124520273
1629	0.007124486082
1630	0.007124051421
1631	0.007123959828
1632	0.007123031702
1633	0.007123040856
1634	0.007122982531
1635	0.00712204158
1636	0.007122039915
1637	0.007122052326
1638	0.007122001564
1639	0.007121439469
1640	0.007121190489
1641	0.00712118459
1642	0.007120753653
1643	0.007120649597
1644	0.007119892375
1645	0.007119903193
1646	0.007118271405
1647	0.007097587358
1648	0.007079444198
1649	0.007079420681
1650	0.007078651591
1651	0.007078379147
1652	0.007078337539
1653	0.007077518734
1654	0.007077019324
1655	0.007077015163
1656	0.007075357124
1657	0.007075364724
1658	0.007075337662
1659	0.007075328508
1660	0.007075320187
1661	0.007075303398
1662	0.00707511636
1663	0.007075166691
1664	0.007075129859
1665	0.007075071535
1666	0.00707507139
1667	0.007075060572
1668	0.007075072312
1669	0.007065712487
1670	0.007065712487
1671	0.007065718928
1672	0.007065611163
1673	0.00706532478
1674	0.007064732327
1675	0.00706399674
1676	0.007063963419
1677	0.007063953361
1678	0.007063361812
1679	0.007063377009
1680	0.007058468135
1681	0.007058447946
1682	0.007043342888
1683	0.007043312753
1684	0.007042574055
1685	0.007042570508
1686	0.007042526658
1687	0.007032814394
1688	0.007032818555
1689	0.007032189325
1690	0.007032069836
1691	0.007031189722
1692	0.007031093622
1693	0.007030759054
1694	0.00703074762
1695	0.007030748452
1696	0.00701094811
1697	0.007010937836
1698	0.007010214972
1699	0.007009358798
1700	0.007009328623
1701	0.007009330287
1702	0.007009294249
1703	0.007007943761
1704	0.00700784935
1705	0.007006744117
1706	0.006969696822
1707	0.006969699247
1708	0.006969628553
1709	0.006969658311
1710	0.006969633529
1711	0.006969598162
1712	0.006928778465
1713	0.006928764318
1714	0.006928764318
1715	0.006928764318
1716	0.006928764318
1717	0.006928764318
1718	0.006928764318
1719	0.006928764318
1720	0.006928764318
1721	0.006928764318
1722	0.006928764318
1723	0.006928764318
1724	0.006928764318
1725	0.006928764318
1726	0.006892855472
1727	0.006892844237
1728	0.00689281035
1729	0.006878883616
1730	0.006878865037
1731	0.006878875982
1732	0.006878856083
1733	0.006878864821
1734	0.006878861492
1735	0.006878866901
1736	0.006878862324
1737	0.006878802734
1738	0.006878800838
1739	0.006878813863
1740	0.00687878273
1741	0.006878794959
1742	0.006878776994
1743	0.006878793837
1744	0.006878486083
1745	0.006878484419
1746	0.006878503559
1747	0.006878481634
1748	0.006878477945
1749	0.006878444604
1750	0.006878359329
1751	0.006878343934
1752	0.006878318968
1753	0.00687827235
1754	0.006877718251
1755	0.00687759247
1756	0.006877613058
1757	0.006834171911
1758	0.006834176398
1759	0.006834140974
1760	0.006834134732
1761	0.006834107919
1762	0.006834045163
1763	0.00683406888
1764	0.006834024029
1765	0.006833946597
1766	0.006833917
1767	0.006833917742
1768	0.006833908805
1769	0.006833919423
1770	0.006833839366
1771	0.006833794372
1772	0.006833781491
1773	0.006833738722
1774	0.006833708185
1775	0.006833731086
1776	0.006833696624
1777	0.006795385539
1778	0.006795389629
1779	0.006795142578
1780	0.006795016701
1781	0.006794856907
1782	0.006794631587
1783	0.006778617555
1784	0.006750963394
1785	0.006747864799
1786	0.006747904111
1787	0.006747897182
1788	0.006747843289
1789	0.006747802153
1790	0.00674781185
1791	0.006747787158
1792	0.006747755935
1793	0.006747736923
1794	0.006747751831
1795	0.006747727843
1796	0.006747740293
1797	0.00674768224
1798	0.00674768224
1799	0.00674768224
1800	0.00674768224
1801	0.00674768224
1802	0.00674768224
1803	0.00674768224
1804	0.00674768224
1805	0.00674768224
1806	0.00674768224
1807	0.00674768224
1808	0.00674768224
1809	0.00674768224
1810	0.00674768224
1811	0.00674768224
1812	0.00674768224
1813	0.00674768224
1814	0.00674768224
1815	0.00674768224
1816	0.00674768224
1817	0.00674768224
1818	0.00674768224
1819	0.00674768224
1820	0.00674768224
1821	0.00674768224
1822	0.00674768224
1823	0.00674768224
1824	0.00674768224
1825	0.00674768224
1826	0.00674768224
1827	0.00674768224
1828	0.00674768224
1829	0.00674768224
1830	0.00674768224
1831	0.00674768224
1832	0.00674768224
1833	0.00674768224
1834	0.00674768224
1835	0.00674768224
1836	0.00674768224
1837	0.00674768224
1838	0.00674768224
1839	0.00674768224
1840	0.00674768224
1841	0.00674768224
1842	0.00674768224
1843	0.00674768224
1844	0.00674768224
1845	0.00674768224
1846	0.00674768224
1847	0.00674768224
1848	0.00674768224
1849	0.00674768224
1850	0.00674768224
1851	0.00674768224
1852	0.00674768224
1853	0.00674768224
1854	0.00674768224
1855	0.00674768224
1856	0.00674768224
1857	0.00674768224
1858	0.00674768224
1859	0.00674768224
1860	0.00674768224
1861	0.00674768224
1862	0.00674768224
1863	0.00674768224
1864	0.00674768224
1865	0.00674768224
1866	0.00674768224
1867	0.00674768224
1868	0.00674768224
1869	0.00674768224
1870	0.00674768224
1871	0.00674768224
1872	0.00674768224
1873	0.00674768224
1874	0.00674768224
1875	0.00674768224
1876	0.00674768224
1877	0.00674768224
1878	0.00674768224
1879	0.00674768224
1880	0.00674768224
1881	0.00674768224
1882	0.00674768224
1883	0.00674768224
1884	0.00674768224
1885	0.00674768224
1886	0.00674768224
1887	0.00674768224
1888	0.00674768224
1889	0.00674768224
1890	0.00674768224
1891	0.00674768224
1892	0.00674768224
1893	0.00674768224
1894	0.00674768224
1895	0.00674768224
1896	0.00674768224
1897	0.00674768224
1898	0.00674768224
1899	0.00674768224
1900	0.00674768224
1901	0.00674768224
1902	0.00674768224
1903	0.00674768224
1904	0.00674768224
1905	0.00674768224
1906	0.00674768224
1907	0.00674768224
1908	0.00674768224
1909	0.00674768224
1910	0.00674768224
1911	0.00674768224
1912	0.00674768224
1913	0.00674768224
1914	0.00674768224
1915	0.00674768224
1916	0.00674768224
1917	0.00674768224
1918	0.00674768224
1919	0.00674768224
1920	0.00674768224
1921	0.00674768224
1922	0.00674768224
1923	0.00674768224
1924	0.00674768224
1925	0.00674768224
1926	0.00674768224
1927	0.00674768224
1928	0.00674768224
1929	0.00674768224
1930	0.00674768224
1931	0.00674768224
1932	0.00674768224
1933	0.00674768224
1934	0.00674768224
1935	0.00674768224
1936	0.00674768224
1937	0.00674768224
1938	0.00674768224
1939	0.00674768224
1940	0.00674768224
1941	0.00674768224
1942	0.00674768224
1943	0.00674768224
1944	0.00674768224
1945	0.00674768224
1946	0.00674768224
1947	0.00674768224
1948	0.00674768224
1949	0.00674768224
1950	0.00674768224
1951	0.00674768224
1952	0.00674768224
1953	0.00674768224
1954	0.00674768224
1955	0.00674768224
1956	0.00674768224
1957	0.00674768224
1958	0.00674768224
1959	0.00674768224
1960	0.00674768224
1961	0.00674768224
1962	0.00674768224
1963	0.00674768224
1964	0.00674768224
1965	0.00674768224
1966	0.00674768224
1967	0.00674768224
1968	0.00674768224
1969	0.00674768224
1970	0.00674768224
1971	0.00674768224
1972	0.00674768224
1973	0.00674768224
1974	0.00674768224
1975	0.00674768224
1976	0.00674768224
1977	0.00674768224
1978	0.00674768224
1979	0.00674768224
1980	0.00674768224
1981	0.00674768224
1982	0.00674768224
1983	0.00674768224
1984	0.00674768224
1985	0.00674768224
1986	0.00674768224
1987	0.00674768224
1988	0.00674768224
1989	0.00674768224
1990	0.00674768224
1991	0.00674768224
1992	0.00674768224
1993	0.00674768224
1994	0.00674768224
1995	0.00674768224
1996	0.00674768224
1997	0.00674768224
1998	0.00674768224
1999	0.00674768224
